tmdb_id,imdb_id,title,release_date,language,rating_tmdb,rating_imdb,votes_imdb,revenue,director,cast,genres,runtimeMinutes
411612,tt5159408,Nibunan,2017-07-28,ta,6.7,6.5,1124.0,6016566.0,Arun Vaidyanathan,"Arjun Sarja, Prasanna, Varalaxmi Sarathkumar, Sruthi Hariharan, Krishna Kulasekaran","Action,Crime,Thriller",127
468667,tt6640006,Kadam Kadha,2017-07-28,ml,5.8,5.5,107.0,1143986.0,Senthil Rajan,"Joju George, Renji Panicker, Roshan Mathew, Veena Nandakumar, Vinay Forrt",Comedy,121
467003,tt6697468,Varnyathil Aashanka,2017-08-04,ml,6.65,6.7,722.0,1039204.0,Sidharth Bharathan,"Suraj Venjaramoodu, Kunchacko Boban, Chemban Vinod Jose, Manikandan Achari, Shine Tom Chacko",Comedy,137
432140,tt4699202,Gurgaon,2017-08-04,hi,5.1,6.4,2620.0,4005838.0,Shanker Raman,"Akshay Oberoi, Pankaj Tripathi, Ragini Khanna, Shalini Vatsa, Aamir Bashir","Crime,Thriller",107
475456,tt6707992,Vasham,2017-08-04,te,0.0,6.1,36.0,13914890.0,Srikanth Challa,"Krishneswara Rao, Nanda Kishore, M. V. Vasudeva Rao, Swetaa Varma","Drama,Thriller",115
441906,tt5997666,Jab Harry Met Sejal,2017-08-04,hi,6.39,5.1,24162.0,15360368.0,Imtiaz Ali,"Shah Rukh Khan, Anushka Sharma, Aru Krishansh Verma, Chandan Roy Sanyal, Evelyn Sharma","Comedy,Drama,Romance",143
280167,tt4328934,Taramani,2017-08-11,ta,6.8,7.4,1974.0,6445583.0,Ram,"Andrea Jeremiah, Vasanth Ravi, Anjali, N. Azhagamperumal, Adrian Knight Jesly","Drama,Romance",150
460699,tt7249854,Nene Raju Nene Mantri,2017-08-11,te,6.6,5.9,1771.0,11375806.0,Teja,"Rana Daggubati, Kajal Aggarwal, Catherine Tresa, Navdeep, Ashutosh Rana","Action,Romance,Thriller",153
515206,tt7201112,Mum,2017-08-11,hi,0.0,8.5,20.0,5253147.0,Akash Mihani,Gunn Mihani,Unknown,129
428662,tt5972292,Thrissivaperoor Kliptham,2017-08-11,ml,4.9,5.2,1254.0,2275465.0,Ratheish Kumar,"Asif Ali, Aparna Balamurali, Chemban Vinod Jose, Baburaj, Vineeth Mohan",Comedy,139
441875,tt5785170,Toilet: A Love Story,2017-08-11,hi,6.817,7.2,25841.0,13800000.0,Shree Narayan Singh,"Akshay Kumar, Bhumi Pednekar, Anupam Kher, Sudhir Pandey, Rajesh Sharma","Comedy,Drama,Romance",155
463476,tt7249874,LIE,2017-08-11,te,5.692,5.8,1485.0,11698274.0,Hanu Raghavapudi,"Nithiin, Megha Akash, Arjun Sarja, Srikanth, Ravi Kishan","Action,Thriller",145
461307,tt7165454,Podhuvaga En Manasu Thangam,2017-08-11,ta,4.9,3.5,211.0,6459430.0,Thalapathy Prabhu,"Udhayanidhi Stalin, Nivetha Pethuraj, R. Parthiban, Soori, Mayilsamy","Comedy,Romance",137
456017,tt7019812,Velaiyilla Pattathari 2,2017-08-11,ta,5.7,5.4,3669.0,7994853.0,Soundarya Rajinikanth,"Dhanush, Kajol, Vivek, Samuthirakani, Amala Paul","Action,Comedy",128
466147,tt7286562,Jaya Janaki Nayaka,2017-08-11,te,5.1,5.2,1426.0,11980860.0,Boyapati Srinu,"Bellamkonda Srinivas, Rakul Preet Singh, Pragya Jaiswal, Jagapati Babu, R. Sarathkumar","Action,Drama,Romance",149
437677,tt6416766,The Road,2017-08-15,ta,0.0,5.6,17.0,8965454.0,Charles,"Aadukalam Naren, Rahi Khan, Krisha Kurup, Alan John, Ajith Maniyan","Action,Adventure,Thriller",129
467106,tt6967980,Bareilly Ki Barfi,2017-08-17,hi,6.884,7.5,28462.0,8050806.0,Ashwiny Iyer Tiwari,"Kriti Sanon, Ayushmann Khurrana, Rajkummar Rao, Rohit Choudhary, Pankaj Tripathi","Comedy,Romance",116
471469,tt7277680,Anando Brahma,2017-08-18,te,6.636,6.9,5361.0,13394046.0,Mahi V. Raghav,"Srinivasa Reddy, Vennela Kishore, Shakalaka Shankar, Thagubothu Ramesh, Taapsee Pannu","Comedy,Horror",123
471343,tt6892468,Shreelancer,2017-08-18,hi,10.0,6.7,134.0,-21187.0,Sandeep Mohan,"Arjun Radhakrishnan, Falah Faisal, Karanveer, Salmin Sheriff",Drama,93
1138993,tt11242816,Dilwala,2017-08-18,hi,0.0,8.0,85.0,5290037.0,Satish Jain,"Khesari Lal Yadav, Akshara Singh, Rajnish Jhanjhi",Drama,120
469149,tt6932748,Mannamkattayum Kariyilayum,2017-08-18,ml,0.0,8.6,13.0,4187277.0,Arun Sagara,"Shine Tom Chacko, Srindaa, Saiju Kurup, Jobi A S, Sudheer Karamana","Drama,Family,Thriller",106
438731,tt6878378,Vivegam,2017-08-24,ta,4.845,6.1,17805.0,20000000.0,Siva,"Ajith Kumar, Kajal Aggarwal, Akshara Haasan, Vivek Oberoi, Arav Chowdhary","Action,Thriller",149
469872,tt5613834,A Gentleman,2017-08-25,hi,6.2,6.3,7993.0,6467925.0,Raj Nidimoru,"Sidharth Malhotra, Jacqueline Fernandez, Suniel Shetty, Darshan Kumaar, Kushal Punjabi","Action,Comedy",145
472471,tt7291466,Sniff!!!,2017-08-25,hi,7.8,5.3,185.0,1182344.0,Amole Gupte,"Parshva Dhariwal, Khushmeet Gill, Suresh Menon, Sushmita Mukherjee, Surekha Sikri","Adventure,Comedy,Family",89
461809,tt6711660,Babumoshai Bandookbaaz,2017-08-25,hi,6.42,6.8,2718.0,2500000.0,Kushan Nandy,"Nawazuddin Siddiqui, Bidita Bag, Shraddha Das, Murali Sharma, Divya Dutta","Action,Comedy,Crime",122
472474,tt6720298,Muskurahatein,2017-08-25,hi,5.0,2.8,1163.0,3232326.0,Dr. J.S. Randhawa,"Dr. J.S. Randhawa, Sonal Mudgal, Sanjay Mishra, Shyam Mashalkar, Ankit Hans",Romance,132
611519,tt6577710,Saheba,2017-08-25,kn,7.0,6.7,45.0,2754286.0,Bharath,"Manoranjan Ravichandran, Shanvi Shrivastava, Lakshmi, Bullet Prakash, Kuri Prathap","Action,Drama",141
473234,tt7294534,Arjun Reddy,2017-08-25,te,7.009,7.9,30071.0,8000000.0,Sandeep Reddy Vanga,"Vijay Deverakonda, Shalini Pandey, Rahul Ramakrishna, Kamal Kamaraju, Kanchana","Drama,Romance",182
472470,tt5617172,Qaidi Band,2017-08-25,hi,6.0,6.0,558.0,2355062.0,Habib Faisal,"Aadar Jain, Anya Singh, Ram Kapoor, Mikhail Yawalkar, Anna Ador","Drama,Music",119
1183131,tt7488390,Crony,2017-08-27,kn,0.0,6.5,145.0,6548363.0,Abhilash Shetty,"Abhilash Shetty, Sunil Ambore, Eshwar",Unknown,129
1162634,tt31567178,Blindspot,2017-08-31,hi,0.0,6.9,14.0,5249742.0,Tania Deohans,"Anupriya Goenka, Diganta Hazarika",Unknown,129
471892,tt6971752,Shubh Mangal Saavdhan,2017-08-31,hi,6.506,6.9,12172.0,8838757.0,R. S. Prasanna,"Ayushmann Khurrana, Bhumi Pednekar, Seema Pahwa, Brijendra Kala, Neeraj Sood","Comedy,Romance",119
467373,tt6581440,Adam Joan,2017-09-01,ml,5.7,6.4,1949.0,2242781.0,Jinu Abraham,"Prithviraj Sukumaran, Mishti Chakravarty, Narain, Bhavana, Rahul Madhav","Romance,Thriller",160
468848,tt6096884,Njandukalude Naattil Oridavela,2017-09-01,ml,6.8,7.1,3741.0,2672515.0,Althaf Salim,"Nivin Pauly, Shanthi Krishna, Lal, Aishwarya Lekshmi, Ahaana Krishna","Comedy,Drama,Family",131
470443,tt6774106,Pullikaran Stara,2017-09-01,ml,4.9,5.1,1349.0,2329381.0,Syamdhar,"Mammootty, Deepti Sati, Asha Sarath, Dileesh Pothan, Innocent",Drama,135
470642,tt6354784,The Hungry,2017-09-01,hi,5.7,7.0,1437.0,3014099.0,Bornila Chatterjee,"Naseeruddin Shah, Tisca Chopra, Neeraj Kabi, Arjun Gupta, Sayani Gupta",Drama,100
441894,tt4906960,Baadshaho,2017-09-01,hi,5.7,4.9,5559.0,27000000.0,Milan Luthria,"Ajay Devgn, Ileana D'Cruz, Emraan Hashmi, Esha Gupta, Vidyut Jammwal","Action,Adventure,Thriller",136
455032,tt7257586,Kurangu Bommai,2017-09-01,ta,7.273,7.8,2448.0,6462060.0,Nithilan Saminathan,"Vidharth, Bharathiraja, Delna Davis, Elango Kumaravel, P.L. Thenappan","Drama,Thriller",106
474473,tt8680096,Vellipomakey,2017-09-02,te,0.0,6.5,90.0,13945537.0,Ali Mohammad,"Vishwak Sen, Nithyasree Reddy, Supraja, Swetha",Romance,106
474579,tt8084696,Mr. Kabaadi,2017-09-08,hi,5.0,4.5,75.0,2614844.0,Seema Kapoor,"Annu Kapoor, Rajveer Singh, Kashish Vora, Sarika, Vinay Pathak",Comedy,93
474958,tt7411396,Meda Meeda Abbayi,2017-09-08,te,4.0,5.6,108.0,11820139.0,G. Prajith,"Allari Naresh, Nikhila Vimal, Srinivas Avasarala, Hyper Adhi, Satyam Rajesh","Romance,Thriller",130
830436,tt7345918,Darpana,2017-09-08,kn,0.0,7.9,40.0,6488772.0,Unknown,"Sharanya Jit Kaur, Sundeep Malani, Prateeksha Nayak, Dubai Rafique",Sci-Fi,165
474955,tt6644636,Yuddham Sharanam,2017-09-08,te,5.857,5.7,665.0,11144799.0,Krishna Marimuthu,"Naga Chaitanya Akkineni, Lavanya Tripathi, Srikanth, Rao Ramesh, Revathi","Action,Thriller",141
475934,tt7425474,Kadhal Kasakuthaiya,2017-09-08,ta,5.8,6.6,143.0,5940325.0,Dwarakh Raja,"Dhruva, Venba, Charle, Kalpana, Linga","Drama,Romance",137
461816,tt6926486,Daddy,2017-09-08,hi,5.9,6.4,2260.0,3374402.0,Ashim Ahluwalia,"Arjun Rampal, Aishwarya Rajesh, Shruti Bapna, Farhan Akhtar, Anupriya Goenka","Action,Biography,Crime",134
549267,tt7738134,The Unknown Craftsman,2017-09-10,hi,0.0,7.1,32.0,5259957.0,Amit Dutta,"Sunil Rana, Nitin Goel, Rahat Mahajan, Dolly Rana, Mr. Amit Singh",Unknown,92
410481,tt7190460,Thupparivaalan,2017-09-14,ta,7.2,7.6,6104.0,8575953.0,Mysskin,"Vishal Krishna, Prasanna, Vinay Rai, Andrea Jeremiah, Anu Emmanuel","Action,Crime,Thriller",151
476850,tt7111614,Kathalo Rajakumari,2017-09-15,te,10.0,5.4,80.0,8600828.0,Mahesh Surapaneni,"Nara Rohith, Naga Shaurya, Namitha Pramod, Nandita Raj, Ajay",Drama,113
471364,tt3209826,Patel Ki Punjabi Shaadi,2017-09-15,hi,6.5,4.0,425.0,2012628.0,Unknown,"Paresh Rawal, Rishi Kapoor, Payal Ghosh, Prem Chopra, Vir Das",Comedy,120
456245,tt7380284,Yaar Ivan,2017-09-15,ta,0.0,5.7,83.0,9002912.0,Tatineni Satya,"Sachiin Joshi, Esha Gupta, Prabhu, Kishore, Sathish",Thriller,125
444011,tt6405126,Simran,2017-09-15,hi,5.0,5.2,4659.0,5216438.0,Hansal Mehta,"Kangana Ranaut, Sohum Shah, Esha Tewari, Rupinder Nagra, Aneesha Joshi","Crime,Drama,Thriller",124
479660,tt6553406,Srivalli,2017-09-15,te,0.0,4.1,83.0,13941564.0,Vijayendra Prasad,Neha Hinge,Sci-Fi,130
505777,tt6395306,Union Leader,2017-09-17,hi,7.1,7.1,494.0,1731446.0,Sanjay Patel,"Rahul Bhat, Tillotama Shome, Tirth Sharma",Drama,106
470317,tt6212984,Parava,2017-09-21,ml,7.8,8.0,5084.0,2900815.0,Soubin Shahir,"Amal Shah, Govind V Pai, Shane Nigam, Dulquer Salmaan, Siddique","Action,Comedy,Drama",147
101736,tt6861726,Jai Lava Kusa,2017-09-21,te,6.6,6.8,7219.0,14467752.0,Bobby Kolli,"N.T. Rama Rao Jr., Nivetha Thomas, Raashii Khanna, Ronit Roy, Hamsa Nandini","Action,Drama,Thriller",150
462634,tt6688018,Pokkiri Simon,2017-09-22,ml,4.0,4.8,362.0,2249734.0,Jijo Antony,"Sunny Wayne, Sarath Kumar, Prayaga Martin, Jacob Gregory, Anjali Aneesh Upasana",Comedy,140
461707,tt6512784,Haseena Parkar,2017-09-22,hi,5.273,5.1,8723.0,1240000.0,Apoorva Lakhia,"Shraddha Kapoor, Siddhanth Kapoor, Ankur Bhatia, Rajesh Tailang, Daya Shankar Pandey","Biography,Crime,Drama",135
477234,tt7059770,Theru Naaigal,2017-09-22,ta,0.0,5.5,30.0,8972832.0,Hari Uthra,"Pavel Navageethan, Appukutty, Imman Annachi, Mime Gopi, Arumugam Bala",Family,101
573073,tt5463608,J.D.,2017-09-22,hi,1.0,6.1,29.0,4724351.0,Shailendra Pandey,"Rina Charaniya, Arvind Gaur, Jasveer Kaur, Vedita Pratap Singh, Aman Verma",Drama,127
484606,tt7412140,Konjam Konjam,2017-09-22,ta,0.0,7.0,15.0,8964319.0,Uday Sankaran,"Gokul Krishnan, Priya Mohan, Mansoor Ali Khan, Appukutty, Jangiri Madhumitha",Family,123
477440,tt7041630,Bayama Irukku,2017-09-22,ta,6.5,5.3,110.0,5547863.0,P. Jawahar,"Santhosh Prathap, Rajendran, Lollu Sabha Jeeva, Jagan, Bharani","Comedy,Horror",122
477239,tt4981012,Valladesam,2017-09-22,ta,8.5,7.5,52.0,4447139.0,N. T. Nantha,"Anu Hasan, Kumud Pant, Atul Sharma, Nassar, Bala Singh",Action,133
477813,tt7438916,The Farm: En Veettu Thottathil,2017-09-28,ta,0.0,7.4,194.0,9065909.0,Karthik Shamalan,"Jaya Ganason, Mohana Raj, Mahessan Poobalan, K. S. Maniam, Yugendran Maniam",Thriller,120
464403,tt6104268,Ramaleela,2017-09-28,ml,6.682,7.3,2772.0,2185572.0,Arun Gopy,"Dileep, Kalabhavan Shajon, Radikaa Sarathkumar, Prayaga Martin, Vijayaraghavan","Drama,Thriller",158
461292,tt6853994,Tharangam,2017-09-29,ml,6.833,6.3,644.0,897232.0,Dominic Arun,"Tovino Thomas, Balu Varghese, Santhy Balachandran, Neha Iyer, Saiju Kurup","Action,Comedy",153
439977,tt7088096,Hara Hara Mahadevaki,2017-09-29,ta,5.05,5.3,571.0,6583658.0,Santhosh P. Jayakumar,"Gautham Ram Karthik, Nikki Galrani, Rajendran, Karunakaran, Sathish","Comedy,Romance",140
456565,tt5456546,Judwaa 2,2017-09-29,hi,5.4,3.7,12659.0,34500000.0,David Dhawan,"Varun Dhawan, Jacqueline Fernandez, Taapsee Pannu, Anupam Kher, Upasna Singh","Action,Comedy,Romance",145
478747,tt7268732,Mahanubhavudu,2017-09-29,te,5.769,6.4,1251.0,11524360.0,Maruthi Dasari,"Sharwanand, Mehreen Pirzada, Vennela Kishore, Nassar, Raghu Babu","Comedy,Drama,Romance",151
514700,tt7415646,Tarak,2017-09-29,kn,6.4,6.7,798.0,3501984.0,Prakash Veer,"Darshan Thoogudeepa Srinivas, Sruthi Hariharan, Shanvi Shrivastava, Devaraj, Kuri Prathap","Action,Drama,Romance",158
456226,tt7262206,Karuppan,2017-09-29,ta,6.0,5.6,837.0,6227415.0,R. Panneerselvam,"Vijay Sethupathi, Tanya Ravichandran, Bobby Simha, Pasupathy, Renuka","Action,Thriller",144
469881,tt6703782,Chitrangada,2017-10-03,te,10.0,4.3,62.0,8590612.0,Ashok G.,"Anjali, Sakshi Gulati",Thriller,145
578435,tt7493710,Anukul,2017-10-04,hi,8.5,7.5,472.0,971495.0,Sujoy Ghosh,"Parambrata Chatterjee, Barun Chanda, Saurabh Shukla, Kanchan Mullick, Ekavali Khanna",Unknown,129
459698,tt6613814,Solo,2017-10-05,ml,6.782,7.0,4677.0,3213341.0,Bejoy Nambiar,"Dulquer Salmaan, Sai Dhanshika, Sruthi Hariharan, Neha Sharma, Deepti Sati","Action,Drama,Musical",154
413771,tt4990516,You Are My Sunday,2017-10-06,hi,7.5,7.7,2079.0,2417432.0,Milind Dhaimade,"Barun Sobti, Shahana Goswami, Avinash Tiwary, Vishal Malhotra, Maanvi Gagroo","Comedy,Drama",119
580640,tt7367966,2016 the End,2017-10-06,hi,7.333,4.6,151.0,1412381.0,Jaideep Chopra,"Harshad Chopda, Divyendu Sharma, Kiku Sharda, Rahul Roy, Narendra Jha",Comedy,130
476882,tt6514342,LavaKusha,2017-10-12,ml,6.4,5.1,382.0,979717.0,Gireesh Mano,"Neeraj Madhav, Aju Varghese, Biju Menon, Deepti Sati, Major Ravi",Comedy,151
482443,tt6381074,Bhasmasur,2017-10-12,hi,6.2,6.8,170.0,2028077.0,Nishil Sheth,"Imran Rasheed, Mittal Chouhan, Trimala Adhikari, Raghav Dutt, Ravi Goswami",Drama,74
469544,tt6747192,Kaattu,2017-10-13,ml,6.0,6.8,238.0,1111553.0,Arun Kumar Aravind,"Murali Gopy, Asif Ali, Varalaxmi Sarathkumar, Unni Rajan P Dev, Manasa Radhakrishnan",Drama,163
480812,tt6280328,Raju Gari Gadhi 2,2017-10-13,te,4.7,5.3,1071.0,11992946.0,Ohmkar,"Nagarjuna Akkineni, Samantha Ruth Prabhu, Seerat Kapoor, Ashwin Babu, Vennela Kishore","Comedy,Horror,Thriller",117
485084,tt7491826,The Summer of Miracles,2017-10-13,ml,6.0,8.2,22.0,988965.0,Prasanth Vijay,"Chandrakiran GK, Reena Maria, Arya Manikandan",Drama,117
485090,tt6918348,Pushkar Puran,2017-10-14,hi,0.0,6.7,32.0,5259957.0,Kamal Swaroop,Unknown,Documentary,100
456431,tt7322850,Raja the Great,2017-10-18,te,5.963,6.3,2649.0,12214201.0,Anil Ravipudi,"Ravi Teja, Mehreen Pirzada, Srinivasa Reddy, Vivan Bhatena, Radikaa Sarathkumar",Action,149
456287,tt6485666,Mersal,2017-10-18,ta,7.2,7.5,41967.0,28929562.0,Atlee,"Vijay, S. J. Suryah, Samantha Ruth Prabhu, Nithya Menen, Kajal Aggarwal","Action,Crime,Fantasy",172
463293,tt7531040,Meyaadha Maan,2017-10-18,ta,7.115,7.2,1318.0,5905099.0,Rathna Kumar,"Vaibhav, Priya Bhavani Shankar, Vivek Prasanna, Amrutha Srinivasan, Indhuja Ravichandran","Comedy,Romance",147
512944,tt8166032,Prakasan,2017-10-19,ml,7.5,8.0,8.0,180164.0,Bash Mohammed,"Dinesh Prabhakar, Maala Parvathi, Indrans, Subeesh Sudhi, Saiju Kurup",Drama,84
716328,tt7342028,Dayavittu Gamanisi,2017-10-20,kn,5.0,7.4,124.0,3866928.0,Rohit Padaki,"Vasishta N. Simha, Raghu Mukherjee, Rajesh Nataranga, Shatamarshan Avinash, Samyukta Hornad","Comedy,Drama",131
472123,tt1806913,Golmaal Again,2017-10-20,hi,5.4,5.0,13257.0,37000000.0,Rohit Shetty,"Ajay Devgn, Arshad Warsi, Tusshar Kapoor, Shreyas Talpade, Kunal Khemu","Action,Comedy,Fantasy",140
666348,tt7981494,Shekaram Gari Abbayi,2017-10-20,te,4.0,7.1,21.0,11770764.0,Sai Akshatha,"Vinnu Maddipati, Sai Akshatha, Suman Talwar, Shakalaka Shankar",Drama,129
492339,tt6789158,Aakasha Mittayee,2017-10-21,ml,6.0,6.9,220.0,1101337.0,Samuthirakani,"Jayaram, Iniya, Kalabhavan Shajon, Sarayu Mohan, Irshad","Comedy,Drama,Family",137
423593,tt6118058,Maroon,2017-10-24,hi,5.3,5.1,336.0,2602801.0,Pulkit,"Sumeet Vyas, Manav Kaul, Suneel Sinha, Devyani Cm",Thriller,94
483839,tt7322816,Vunnadhi Okate Zindagi,2017-10-27,te,5.7,6.4,1633.0,11777999.0,Kishore Tirumala,"Ram Pothineni, Anupama Parameswaran, Lavanya Tripathi, Priyadarshi Pullikonda, Sree Vishnu",Drama,152
483956,tt7253944,Kadaisi Bench Karthi,2017-10-27,ta,4.0,4.1,60.0,6854245.0,Ravi Bhargavan,"Bharath Srinivasan, Ruhani Sharma, Angana Roy, Ravi Mariya, G. Gnanasambandam",Comedy,114
629292,tt10250826,Sarvasva,2017-10-27,kn,0.0,5.6,13.0,6473448.0,Shreyas Kabadi,"Sathvika Appaiah, Ranusha Kashvi, Tilak Shekar, Chetan Vardhan",Thriller,103
467911,tt3338188,Jia aur Jia,2017-10-27,hi,0.0,4.5,221.0,5367222.0,Howard Rosemeyer,"Kalki Koechlin, Richa Chadha",Drama,93
476884,tt7076014,Zacharia Pothen Jeevichirippundu,2017-11-03,ml,0.0,3.3,56.0,4211681.0,Ullas Unnikrishnan,"Manoj K Jayan, Poonam Bajwa, Babu Antony, Lal, Rahul Madhav",Thriller,148
479476,tt6997642,Ribbon,2017-11-03,hi,6.9,6.9,1861.0,2614051.0,Rakhee Sandilya,"Kalki Koechlin, Sumeet Vyas, Kiearra Soni, Purnanand Wandekar, Kalyanee Mulay","Drama,Family",106
484909,tt7537912,Narayan,2017-11-03,hi,6.0,7.4,34.0,2057672.0,Jogesh Sehdeva,"Rahuul Aamath, Eklavey Kashyap, Deepak Mehrotra, Jogesh Sehdeva, Sanjeev Sharma",Action,110
464458,tt6692354,Ittefaq,2017-11-03,hi,6.823,7.2,16955.0,7900000.0,Abhay Chopra,"Sidharth Malhotra, Sonakshi Sinha, Akshaye Khanna, Pavail Gulati, Mandira Bedi","Mystery,Thriller",105
495321,tt7273546,Overtake,2017-11-03,ml,0.0,5.6,409.0,4412022.0,John Joseph,"Vijay Babu, Parvatii Nair, Niyaz Musaliyar, Ajay Natraj, Dinesh Neelakandan","Action,Thriller",121
559652,tt13086090,Upendra Matte Baa,2017-11-07,kn,0.0,6.8,42.0,6489907.0,N. Arun Lokanath,"Upendra, Prema, Sruthi Hariharan, Harshika Poonacha, Sai Kumar",Drama,149
486399,tt7380226,Okkadu Migiladu,2017-11-10,te,0.0,5.8,764.0,14328058.0,Ajay Nuthakki,"Manchu Manoj, Posani Krishna Murali, Banerjee, Anisha Ambrose, Milind Gunaji",Action,141
489200,tt6840738,College Kumar,2017-11-10,kn,5.7,7.3,134.0,3498871.0,Hari Santosh,"Samyuktha Hegde, P. Ravi Shankar, Shruti, Achyuth Kumar, Sadhu Kokila",Comedy,141
480810,tt7469726,Shaadi Mein Zaroor Aana,2017-11-10,hi,6.892,7.5,19760.0,12776682.0,Ratnaa Sinha,"Rajkummar Rao, Kriti Kharbanda, Navni Parihar, Govind Namdeo, Nayani Dixit","Comedy,Drama,Romance",137
479918,tt7399470,Qarib Qarib Singlle,2017-11-10,hi,7.015,7.2,11475.0,8008961.0,Tanuja Chandra,"Irrfan Khan, Parvathy Thiruvothu, Neha Dhupia, Luke Kenny, Brijendra Kala","Comedy,Romance",125
1162356,tt6347934,Syaahi,2017-11-14,hi,7.0,8.6,57.0,1536822.0,Varun Tandon,"Himanshu Bhandari, Gopal Datt, Sarika Singh",Unknown,129
514691,tt7168116,Irupuram: Two Sides,2017-11-14,ml,0.0,8.6,9.0,4185007.0,P.V.Vippin,Krishnan Potti,Unknown,129
487882,tt7981444,London Babulu,2017-11-17,te,0.0,6.0,45.0,13919998.0,Chinni Krishna,"Rakshith Atluri, Swathi Reddy, Satya, Murali Sharma, Ali Basha",Comedy,129
660905,tt7804904,Snehamera Jeevitham,2017-11-17,te,7.5,5.0,109.0,9952045.0,Unknown,"Siva Balaji, Rajiv Kanakala, Chalapathi Rao, Raghu, Shafi",Action,122
471754,tt6921302,Punyalan Private Limited,2017-11-17,ml,6.6,6.2,822.0,1122653.0,Ranjith Sankar,"Jayasurya, Vijayaraghavan, Sreejith Ravi, Dharmajan Bolgatty, Gokulan",Comedy,129
465030,tt5582430,Y?,2017-11-17,ml,3.7,6.2,1869.0,3265185.0,Sunil Ibrahim,"Alencier Ley Lopez, Dheeraj Denny, Jins Baskar, Reshma Shenoy, Yehia Kader",Thriller,106
460844,tt6791730,Tumhari Sulu,2017-11-17,hi,6.489,7.0,5791.0,5063909.0,Suresh Triveni,"Vidya Balan, Manav Kaul, Vijay Maurya, Neha Dhupia, Abhishek Sharma","Comedy,Drama",150
473014,tt5784860,Aksar 2,2017-11-17,hi,4.0,3.6,513.0,3397329.0,Ananth Narayan Mahadevan,"Zareen Khan, Gautam Rode, Lillete Dubey, Abhinav Shukla, S. Sreesanth","Crime,Drama,Mystery",127
798634,tt7612842,A Daughter's Tale PANKH,2017-11-17,hi,7.0,6.6,21.0,1516391.0,Rajinder Verma,"Nishigandha Wad, Sudhir Pandey, Mehul Buch",Drama,145
496372,tt7585620,Dil Jo Na Keh Saka,2017-11-17,hi,4.0,5.3,123.0,3175990.0,Naresh Lalwani,"Himansh Kohli, Priya Banerjee, Manoj Pahwa",Romance,130
496367,tt7571718,Panchlait,2017-11-17,hi,0.0,6.5,155.0,5329764.0,Prem Prakash Modi,"Nayna Bandhopadhyay, Brijendra Kala, Rajesh Sharma, Yashpal Sharma, Nayna Bandhopadhyay",Drama,125
456218,tt7060460,Theeran Adhigaaram Ondru,2017-11-17,ta,7.8,8.2,19504.0,15860618.0,H. Vinoth,"Karthi, Rakul Preet Singh, Abhimanyu Singh, Bose Venkat, Sonia Bose Venkat","Action,Crime,Thriller",157
463196,tt8208116,Pattinapakkam,2017-11-23,ta,1.0,5.7,61.0,8456523.0,Jayadev,"Kalaiyarasan, Anaswara Kumar, Chaya Singh, Manoj K Jayan, Yog Jappie",Thriller,134
798619,tt10825098,GST - Galti Sirf Tumhari,2017-11-24,hi,4.0,4.0,14.0,3114128.0,Suryakant Tyagi,"Poonam Pandey, Sunil Thapa, Navi Bhangu, Ravi Yadav",Drama,134
482154,tt6471054,Ajji,2017-11-24,hi,6.6,6.8,2008.0,2857650.0,Devashish Makhija,"Sushama Deshpande, Sharvani Suryavanshi, Smita Tambe, Abhishek Banerjee, Sadiya Siddiqui","Crime,Drama",104
501226,tt8073108,Napoleon,2017-11-24,te,7.0,6.5,153.0,10243968.0,Anand Ravi,"Anand Ravi, Ravi Varma, Komalee Prasad","Drama,Mystery",119
370849,tt6131328,English Padam,2017-11-24,ta,0.0,2.0,55.0,8987021.0,Kumaresh Kumar,"Ramki, Sanjeev, Meenakshi, Singamuthu, Jangiri Madhumitha","Comedy,Crime",126
494401,tt7791566,Balakrishnudu,2017-11-24,te,5.7,4.0,118.0,10918179.0,Pavan Mallela,"Nara Rohith, Regina Cassandra, Ramya Krishnan, Prudhviraj, Kota Srinivasa Rao","Action,Comedy,Romance",130
403847,tt5743888,Julie 2,2017-11-24,hi,5.0,2.3,374.0,2784538.0,Deepak S. Shivdasani,"Raai Laxmi, Ravi Kishan, Aditya Srivastava","Drama,Romance,Thriller",159
489689,tt7981438,Devi Sri Prasad,2017-11-24,te,5.0,6.0,22.0,11237428.0,Sri Kishore,"Manoj Nandam, Dhanraj Sukhram, Pooja Ramachandran, Venu, Posani Krishna Murali","Action,Drama",98
659892,tt7744226,Baby Steps,2017-11-28,hi,7.0,7.6,18.0,1514688.0,Joyeeta Chatterjee,"Akshay Oberoi, Paras Tomar, Soni Razdan",Unknown,129
483208,tt7549484,Firangi,2017-12-01,hi,3.6,4.3,1426.0,4129053.0,Rajiv Dhingra,"Kapil Sharma, Edward Sonnenblick, Ishita Dutta, Kumud Mishra, Aanjjan Srivastav","Comedy,Drama",158
567796,tt7603558,Mantram,2017-12-01,kn,0.0,5.1,16.0,6475151.0,Sajjan S.S.,"Pallavi Raju, Shamanth Shetty, Anil Kumar, Sthavana, Gaurish Akki",Horror,108
460735,tt7208648,Jawaan,2017-12-01,te,6.4,4.6,820.0,10942858.0,BVS Ravi,"Sai Durgha Tej, Mehreen Pirzada, Prasanna, Satyam Rajesh, Kota Srinivasa Rao","Action,Thriller",134
